customer_id,gender,age,married,number_of_dependents,city,zip_code,latitude,longitude,population,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason,age_group
4134-BSXLX,Male,32,Yes,0,Riverside,92507,33.976328,-117.319786,48649,7,28,Offer C,Yes,28.86,No,Yes,Cable,24,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.9,1785.65,0.0,0.0,808.0799999999999,2593.73,3.0,Stayed,No,76.0,3851.0,Not churned,Not churned,Middle age
0505-SPOOW,Female,41,Yes,0,Riverside,92508,33.885499,-117.324959,17147,7,70,Offer A,Yes,11.71,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1397.65,0.0,0.0,819.7,2217.3500000000004,4.0,Stayed,No,30.0,4500.0,Not churned,Not churned,Middle age
4374-YMUSQ,Male,64,No,0,Lake Elsinore,92530,33.655421,-117.391751,38519,0,34,Offer C,Yes,22.41,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,116.25,3899.05,0.0,0.0,761.94,4660.99,3.0,Stayed,No,22.0,4022.0,Not churned,Not churned,Middle age
3957-HHLMR,Female,50,Yes,0,Aguanga,92536,33.482243,-116.827173,2433,1,70,Offer A,Yes,29.72,Yes,Yes,DSL,12,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65.2,4543.15,0.0,0.0,2080.4,6623.549999999999,3.0,Stayed,No,20.0,6316.0,Not churned,Not churned,Middle age
7803-XOCCZ,Female,54,Yes,2,Anza,92539,33.527605,-116.666551,3745,1,52,Offer B,Yes,31.96,No,Yes,Fiber Optic,26,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,4326.8,0.0,0.0,1661.92,5988.72,3.0,Stayed,No,48.0,6099.0,Not churned,Not churned,Middle age
5736-YEJAX,Male,23,No,0,Hemet,92543,33.739415,-116.968339,29687,0,69,Offer A,Yes,26.45,Yes,Yes,DSL,46,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,79.45,5502.55,0.0,80.0,1825.05,7407.6,4.0,Stayed,No,28.0,5189.0,Not churned,Not churned,Under 30
8981-FJGLA,Male,63,No,2,Hemet,92545,33.734933,-117.044145,25694,0,11,Offer D,Yes,47.12,Yes,Yes,Fiber Optic,23,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,78.0,851.8,0.0,0.0,518.3199999999999,1370.12,5.0,Stayed,No,23.0,4886.0,Not churned,Not churned,Middle age
1135-LMECX,Female,47,No,0,Moreno Valley,92551,33.88274,-117.224878,22983,0,1,No offer,Yes,16.47,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,19.85,0.0,0.0,16.47,36.32,5.0,Joined,No,51.0,4905.0,Not churned,Not churned,Middle age
8535-SFUTN,Male,21,No,0,Moreno Valley,92555,33.907361,-117.109972,12743,0,61,Offer B,Yes,36.05,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.45,6300.15,0.0,0.0,2199.05,8499.199999999999,3.0,Stayed,No,65.0,4842.0,Not churned,Not churned,Under 30
8677-HDZEE,Female,42,No,0,Mountain Center,92561,33.638645,-116.55783,1500,0,56,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0.0,0.0,140.0,6056.95,3.0,Stayed,No,55.0,4212.0,Not churned,Not churned,Middle age
2475-MROZF,Male,36,No,0,Murrieta,92562,33.548869,-117.334165,36149,0,30,Offer C,Yes,2.87,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,2852.4,0.0,0.0,86.10000000000001,2938.5,3.0,Stayed,No,64.0,3597.0,Not churned,Not churned,Middle age
3482-ABPKK,Female,19,No,0,Nuevo,92567,33.82769,-117.102244,7344,0,28,Offer C,Yes,28.42,No,Yes,DSL,48,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,54.3,1546.3,0.0,150.0,795.76,2492.06,3.0,Stayed,No,30.0,5271.0,Not churned,Not churned,Under 30
7531-GQHME,Male,34,No,0,San Jacinto,92582,33.806708,-117.02007,4456,0,12,Offer D,Yes,38.96,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,265.45,0.0,0.0,467.52,732.97,4.0,Stayed,No,56.0,4996.0,Not churned,Not churned,Middle age
5174-ITUMV,Male,37,Yes,2,San Jacinto,92583,33.796568,-116.924723,21349,0,67,Offer A,Yes,38.98,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.4,6989.45,0.0,0.0,2611.66,9601.11,5.0,Stayed,No,45.0,5666.0,Not churned,Not churned,Middle age
0913-XWSCN,Male,29,Yes,2,Sun City,92585,33.739412,-117.173334,8692,1,55,Offer B,Yes,41.89,Yes,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,0.0,0.0,2303.95,7017.349999999999,4.0,Stayed,No,20.0,6411.0,Not churned,Not churned,Under 30
0750-EBAIU,Male,43,No,0,Temecula,92590,33.475493,-117.219551,3070,0,52,Offer B,Yes,31.31,No,Yes,Fiber Optic,12,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,91.25,4738.3,0.0,0.0,1628.12,6366.42,3.0,Stayed,No,29.0,4770.0,Not churned,Not churned,Middle age
3571-DPYUH,Male,30,Yes,3,Temecula,92592,33.507255,-117.029473,46171,1,58,Offer B,Yes,43.75,Yes,Yes,Fiber Optic,69,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,94.7,5430.35,0.0,0.0,2537.5,7967.85,4.0,Stayed,No,49.0,5653.0,Not churned,Not churned,Middle age
7601-GNDYK,Male,52,Yes,3,Wildomar,92595,33.617108,-117.253349,19368,1,35,Offer C,Yes,20.85,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,686.95,0.0,0.0,729.75,1416.7,4.0,Stayed,No,20.0,3764.0,Not churned,Not churned,Middle age
8067-NIOYM,Female,51,Yes,3,Irvine,92602,33.720359,-117.733655,2762,9,24,Offer C,Yes,20.6,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,21.1,490.65,0.0,0.0,494.4,985.05,5.0,Stayed,No,46.0,4368.0,Not churned,Not churned,Middle age
1403-GYAFU,Male,47,Yes,2,Irvine,92604,33.688546,-117.788091,27369,5,70,Offer A,Yes,48.57,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1360.25,0.0,0.0,3399.9,4760.15,3.0,Stayed,No,64.0,4485.0,Not churned,Not churned,Middle age
4234-XTNEA,Male,25,No,0,Irvine,92606,33.703976,-117.824172,17621,0,2,No offer,Yes,37.7,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,174.45,0.0,0.0,75.4,249.85,5.0,Joined,No,44.0,5213.0,Not churned,Not churned,Under 30
5348-CAGXB,Male,60,No,0,Irvine,92614,33.680302,-117.833296,22499,0,12,Offer D,Yes,33.36,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1021.75,0.0,0.0,400.32,1422.07,4.0,Stayed,No,79.0,2325.0,Not churned,Not churned,Middle age
0621-HJWXJ,Female,54,Yes,0,Irvine,92618,33.667145,-117.732135,6301,1,63,Offer B,Yes,21.15,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,5029.05,0.0,0.0,1332.4499999999998,6361.5,4.0,Stayed,No,41.0,4980.0,Not churned,Not churned,Middle age
5844-QVTAT,Female,24,Yes,0,Irvine,92620,33.716136,-117.752574,26419,8,33,Offer C,Yes,8.79,No,Yes,Cable,27,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,58.45,1955.4,0.0,0.0,290.07,2245.4700000000003,4.0,Stayed,No,21.0,4276.0,Not churned,Not churned,Under 30
8905-IAZPF,Female,32,Yes,0,Capistrano Beach,92624,33.458754,-117.665104,7465,4,69,No offer,Yes,46.87,No,Yes,Fiber Optic,11,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,95.65,6744.2,0.0,0.0,3234.03,9978.23,3.0,Stayed,No,45.0,5251.0,Not churned,Not churned,Middle age
5394-MEITZ,Female,26,Yes,0,Corona Del Mar,92625,33.600987,-117.862734,13422,5,60,No offer,Yes,14.0,No,Yes,Cable,42,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,4946.7,0.0,0.0,840.0,5786.7,5.0,Stayed,No,52.0,5667.0,Not churned,Not churned,Under 30
6859-QNXIQ,Female,43,Yes,5,Costa Mesa,92626,33.678591,-117.905471,48207,10,72,No offer,Yes,26.32,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.1,8248.5,0.0,0.0,1895.04,10143.54,3.0,Stayed,No,23.0,5308.0,Not churned,Not churned,Middle age
2782-LFZVW,Female,52,No,0,Costa Mesa,92627,33.645672,-117.922613,62069,0,11,Offer D,Yes,24.57,Yes,Yes,Cable,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,58.95,601.6,0.0,70.0,270.27,941.87,4.0,Stayed,No,21.0,3880.0,Not churned,Not churned,Middle age
2866-IKBTM,Female,57,No,0,Dana Point,92629,33.477923,-117.705314,27730,0,1,No offer,Yes,40.63,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0.0,40.63,60.18000000000001,4.0,Joined,No,80.0,3968.0,Not churned,Not churned,Middle age
7129-AZJDE,Male,59,Yes,1,Huntington Beach,92647,33.723579,-118.005441,58764,1,34,Offer C,Yes,3.54,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.95,2647.2,0.0,0.0,120.36,2767.56,3.0,Stayed,No,43.0,2074.0,Not churned,Not churned,Middle age
2560-PPCHE,Female,22,No,0,Huntington Beach,92649,33.721917,-118.043237,32304,0,65,No offer,Yes,26.83,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6744.25,0.0,0.0,1743.9499999999998,8488.2,5.0,Stayed,No,73.0,5742.0,Not churned,Not churned,Under 30
8138-EALND,Male,35,No,0,Laguna Hills,92653,33.606899,-117.717854,48273,0,15,No offer,Yes,3.49,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,311.6,0.0,0.0,52.35,363.9500000000001,5.0,Stayed,No,29.0,4123.0,Not churned,Not churned,Middle age
3580-HYCSP,Male,44,Yes,4,Midway City,92655,33.744439,-117.98588,8660,10,72,No offer,Yes,33.01,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.3,7966.9,0.0,0.0,2376.72,10343.62,3.0,Stayed,No,73.0,5780.0,Not churned,Not churned,Middle age
1352-HNSAW,Female,26,Yes,3,Aliso Viejo,92656,33.571259,-117.731917,41237,9,72,No offer,Yes,34.69,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,115.6,8220.4,0.0,140.0,2497.68,10858.08,3.0,Stayed,No,65.0,5633.0,Not churned,Not churned,Under 30
2075-PUEPR,Male,46,Yes,2,Newport Coast,92657,33.603282,-117.821841,5597,2,55,No offer,Yes,24.7,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1153.25,0.0,0.0,1358.5,2511.75,3.0,Stayed,No,49.0,5248.0,Not churned,Not churned,Middle age
1982-FEBTD,Female,27,Yes,2,Newport Beach,92660,33.634626,-117.874882,28687,1,23,No offer,Yes,25.54,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.6,514.75,0.0,0.0,587.42,1102.17,5.0,Stayed,No,78.0,5939.0,Not churned,Not churned,Under 30
5791-KAJFD,Female,58,Yes,0,Newport Beach,92662,33.606336,-117.893042,3124,2,56,No offer,Yes,42.86,Yes,Yes,DSL,8,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,3808.0,0.0,0.0,2400.16,6208.16,3.0,Stayed,No,64.0,6198.0,Not churned,Not churned,Middle age
2654-VBVPB,Female,22,No,0,Newport Beach,92663,33.62251,-117.927024,22133,0,1,No offer,Yes,11.83,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,19.9,0.0,0.0,11.83,31.73,5.0,Joined,No,49.0,2010.0,Not churned,Not churned,Under 30
1154-HYWWO,Male,55,No,0,San Clemente,92672,33.429488,-117.609432,34946,0,38,Offer C,Yes,42.24,No,Yes,DSL,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,70.6,2708.2,0.0,0.0,1605.12,4313.32,3.0,Stayed,No,67.0,4993.0,Not churned,Not churned,Middle age
2501-XWWTZ,Male,51,No,0,San Clemente,92673,33.4725,-117.584273,15297,0,11,No offer,Yes,1.01,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,760.05,0.0,0.0,11.11,771.16,5.0,Stayed,No,34.0,2535.0,Not churned,Not churned,Middle age
3716-UVSPD,Male,54,No,0,San Juan Capistrano,92675,33.521447,-117.602555,34321,0,1,No offer,Yes,14.97,No,Yes,DSL,5,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.3,49.3,0.0,10.0,14.97,74.27,3.0,Joined,No,45.0,4209.0,Not churned,Not churned,Middle age
6815-ABQFQ,Male,53,Yes,0,Silverado,92676,33.782346,-117.635263,1859,1,56,No offer,Yes,14.43,Yes,Yes,Fiber Optic,25,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.25,6033.3,0.0,0.0,808.0799999999999,6841.38,3.0,Stayed,No,70.0,5800.0,Not churned,Not churned,Middle age
7343-EOBEU,Male,19,Yes,0,Laguna Niguel,92677,33.529047,-117.701175,62103,9,3,Offer E,Yes,14.1,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,23.6,89.05,0.0,0.0,42.3,131.35,5.0,Joined,No,27.0,5587.0,Not churned,Not churned,Under 30
3701-SFMUH,Male,63,Yes,3,Trabuco Canyon,92679,33.631119,-117.567346,32268,6,7,Offer E,Yes,5.17,No,Yes,Cable,51,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.7,516.15,0.0,0.0,36.19,552.3399999999999,3.0,Stayed,No,50.0,4326.0,Not churned,Not churned,Middle age
6103-LIANB,Male,49,Yes,1,Westminster,92683,33.752591,-117.993661,88230,3,59,No offer,Yes,41.09,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.5,5861.75,0.0,0.0,2424.3100000000004,8286.060000000001,4.0,Stayed,No,35.0,4583.0,Not churned,Not churned,Middle age
7319-VENRZ,Male,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,42193,0,7,Offer E,Yes,31.84,No,Yes,Cable,58,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.3,445.95,0.0,0.0,222.88,668.8299999999999,4.0,Stayed,No,40.0,4010.0,Not churned,Not churned,Under 30
5846-NEQVZ,Male,19,Yes,0,Mission Viejo,92691,33.611945,-117.665867,46371,3,71,No offer,Yes,2.43,No,Yes,Cable,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,70.85,4973.4,0.0,0.0,172.53,5145.929999999999,4.0,Stayed,No,25.0,5328.0,Not churned,Not churned,Under 30
6967-QIQRV,Male,23,Yes,1,Mission Viejo,92692,33.60693,-117.644253,46227,8,15,No offer,Yes,2.12,No,Yes,Fiber Optic,30,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,101.9,1667.25,0.0,120.0,31.8,1819.05,3.0,Stayed,No,28.0,3707.0,Not churned,Not churned,Under 30
5781-RFZRP,Male,34,Yes,0,Ladera Ranch,92694,33.569186,-117.640055,350,7,71,No offer,Yes,34.39,Yes,Yes,DSL,5,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.5,5357.75,0.0,0.0,2441.69,7799.44,3.0,Stayed,No,31.0,5431.0,Not churned,Not churned,Middle age
0308-IVGOK,Female,23,No,0,Santa Ana,92703,33.748635,-117.906125,70011,0,11,No offer,No,0.0,No,Yes,DSL,59,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,40.4,422.6,0.0,0.0,0.0,422.6,5.0,Stayed,No,62.0,2133.0,Not churned,Not churned,Under 30
7293-LSCDV,Female,32,Yes,3,Santa Ana,92704,33.719869,-117.907063,91188,2,60,No offer,Yes,23.68,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,1103.25,0.0,0.0,1420.8,2524.05,4.0,Stayed,No,52.0,6134.0,Not churned,Not churned,Middle age
5756-JYOJT,Female,55,No,0,Santa Ana,92706,33.765893,-117.881533,37879,0,11,No offer,Yes,5.0,No,Yes,Cable,23,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,64.9,697.25,0.0,0.0,55.0,752.25,3.0,Stayed,No,49.0,3206.0,Not churned,Not churned,Middle age
9548-LIGTA,Male,26,Yes,0,Tustin,92780,33.735802,-117.818805,55062,2,61,No offer,Yes,20.34,No,Yes,Cable,51,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,81.05,4747.65,0.0,0.0,1240.74,5988.389999999999,3.0,Stayed,No,20.0,4072.0,Not churned,Not churned,Under 30
5150-LJNSR,Male,27,Yes,3,Tustin,92782,33.738543,-117.785046,17494,3,31,Offer C,Yes,36.49,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,98.05,3082.1,0.0,0.0,1131.19,4213.29,4.0,Stayed,No,80.0,4524.0,Not churned,Not churned,Under 30
8270-RKSAP,Male,30,No,0,Anaheim,92801,33.844983,-117.952151,60553,0,9,Offer E,Yes,40.71,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.5,597.9,0.0,0.0,366.39,964.29,3.0,Stayed,No,37.0,3198.0,Not churned,Not churned,Middle age
2640-LYMOV,Male,59,No,0,Anaheim,92804,33.818,-117.974404,81333,0,2,Offer E,Yes,9.61,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,38.8,0.0,0.0,19.22,58.02,4.0,Joined,No,65.0,3007.0,Not churned,Not churned,Middle age
1423-BMPBQ,Female,62,Yes,1,Anaheim,92808,33.850452,-117.726668,19629,1,1,Offer E,Yes,28.28,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,28.28,47.28,4.0,Joined,No,44.0,2400.0,Not churned,Not churned,Middle age
2393-DIVAI,Female,40,No,0,Brea,92821,33.930199,-117.862898,34055,0,3,Offer E,Yes,15.37,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,61.7,0.0,0.0,46.11,107.81,3.0,Joined,No,21.0,5575.0,Not churned,Not churned,Middle age
4568-KNYWR,Male,56,No,0,Fullerton,92831,33.879983,-117.895482,34592,0,52,No offer,Yes,46.24,No,Yes,Cable,10,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,63.25,3342.45,0.0,130.0,2404.48,5876.93,4.0,Stayed,No,43.0,6471.0,Not churned,Not churned,Middle age
8752-IMQOS,Male,28,Yes,0,Fullerton,92832,33.868316,-117.929029,24502,1,5,No offer,Yes,5.2,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,85.1,0.0,0.0,26.0,111.1,3.0,Stayed,No,42.0,2894.0,Not churned,Not churned,Under 30
0742-LAFQK,Male,52,Yes,0,Fullerton,92833,33.877639,-117.961212,46105,1,72,No offer,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.15,7422.1,0.0,0.0,2077.92,9500.02,3.0,Stayed,No,46.0,5152.0,Not churned,Not churned,Middle age
0795-LAFGP,Male,25,Yes,0,Fullerton,92835,33.902211,-117.914922,21157,1,71,No offer,Yes,3.57,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.4,6668.05,0.0,0.0,253.47,6921.52,3.0,Stayed,No,40.0,5633.0,Not churned,Not churned,Under 30
0619-OLYUR,Male,32,Yes,0,Garden Grove,92840,33.787165,-117.931889,50641,1,72,No offer,Yes,47.83,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.9,8071.05,0.0,0.0,3443.76,11514.81,3.0,Stayed,No,80.0,6437.0,Not churned,Not churned,Middle age
5512-IDZEI,Male,56,Yes,0,Garden Grove,92841,33.786738,-117.982564,31428,1,46,No offer,Yes,18.45,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.9,1174.8,0.0,0.0,848.6999999999999,2023.5,5.0,Stayed,No,41.0,2026.0,Not churned,Not churned,Middle age
0459-SPZHJ,Male,19,Yes,0,Garden Grove,92843,33.764018,-117.931507,43491,1,63,No offer,Yes,13.45,Yes,Yes,DSL,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,83.5,5435.0,0.0,0.0,847.3499999999999,6282.35,4.0,Stayed,No,75.0,4652.0,Not churned,Not churned,Under 30
0215-BQKGS,Male,52,No,0,Garden Grove,92844,33.766476,-117.969795,23481,0,30,Offer C,Yes,24.73,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,130.0,741.9,3310.5,4.0,Stayed,No,66.0,5393.0,Not churned,Not churned,Middle age
9244-ZVAPM,Male,36,No,0,Garden Grove,92845,33.782955,-118.026456,15878,0,1,No offer,Yes,37.44,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,45.6,0.0,0.0,37.44,83.03999999999999,3.0,Joined,No,50.0,2352.0,Not churned,Not churned,Middle age
8208-EUMTE,Male,45,No,0,Villa Park,92861,33.817473,-117.810462,5935,0,16,No offer,No,0.0,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.85,916.15,0.0,0.0,0.0,916.15,4.0,Stayed,No,40.0,2136.0,Not churned,Not churned,Middle age
5172-MIGPM,Male,22,No,0,Orange,92865,33.828779,-117.848299,18058,0,4,No offer,Yes,13.31,Yes,Yes,Cable,59,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.55,237.2,0.0,0.0,53.24,290.44,4.0,Stayed,No,46.0,5707.0,Not churned,Not churned,Under 30
1710-RCXUS,Male,53,Yes,0,Orange,92866,33.784597,-117.844535,15396,0,51,No offer,Yes,9.21,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.35,4614.55,0.0,0.0,469.71,5084.26,3.0,Stayed,No,26.0,4965.0,Not churned,Not churned,Middle age
0374-FIUCA,Male,59,Yes,0,Orange,92867,33.81859,-117.821288,40915,1,65,No offer,Yes,23.46,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,1414.45,0.0,0.0,1524.9,2939.3500000000004,3.0,Stayed,No,80.0,5368.0,Not churned,Not churned,Middle age
5839-SUYVZ,Male,21,No,0,Orange,92868,33.787796,-117.875928,23172,0,16,No offer,Yes,38.32,No,Yes,Fiber Optic,82,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,1170.5,0.0,0.0,613.12,1783.62,3.0,Stayed,No,70.0,2893.0,Not churned,Not churned,Under 30
5173-ZXXXL,Male,47,No,0,Orange,92869,33.792791,-117.789749,37916,0,2,No offer,Yes,31.45,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,47.7,0.0,0.0,62.9,110.6,4.0,Joined,No,61.0,3488.0,Not churned,Not churned,Middle age
1096-ADRUX,Female,34,Yes,1,Placentia,92870,33.881158,-117.854783,48170,1,66,No offer,Yes,37.84,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,74.25,4859.25,0.0,0.0,2497.44,7356.69,3.0,Stayed,No,45.0,4395.0,Not churned,Not churned,Middle age
2001-MCUUW,Male,51,No,0,Corona,92879,33.893823,-117.531446,44875,0,46,No offer,Yes,37.5,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,4903.2,0.0,0.0,1725.0,6628.2,4.0,Stayed,No,25.0,4210.0,Not churned,Not churned,Middle age
2731-GJRDG,Female,55,No,0,Corona,92880,33.918043,-117.617809,16998,0,32,No offer,Yes,4.61,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.55,3608.0,0.0,0.0,147.52,3755.52,3.0,Stayed,No,72.0,5076.0,Not churned,Not churned,Middle age
4723-BEGSG,Male,35,Yes,0,Corona,92881,33.833686,-117.513063,21911,1,72,No offer,Yes,12.12,Yes,Yes,Cable,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.65,6094.25,3.2,0.0,872.64,6963.6900000000005,3.0,Stayed,No,61.0,5483.0,Not churned,Not churned,Middle age
6516-NKQBO,Male,28,Yes,0,Corona,92882,33.819385,-117.600213,60294,1,38,No offer,Yes,22.05,No,Yes,Cable,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.0,3084.9,0.0,0.0,837.9,3922.8,4.0,Stayed,No,75.0,3067.0,Not churned,Not churned,Under 30
