Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
6260-ONULR,Male,55,No,No,No,No,0,United States,California,Middletown,95461,38.787446,-122.58675,7789,Q3,No,0,1,None,Yes,42.19,No,Yes,Cable,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,62.8,62.8,0.0,0,42.19,104.99,5,Joined,No,36,2438,,
4389-UEFCZ,Female,25,Yes,No,Yes,No,0,United States,California,Monte Rio,95462,38.471049,-123.015549,1537,Q3,No,0,72,None,Yes,21.96,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.5,7544.0,0.0,0,1581.1200000000001,9125.12,3,Stayed,No,62,5551,,
8711-LOBKY,Male,50,No,No,Yes,Yes,1,United States,California,Navarro,95463,39.182916,-123.552571,148,Q3,Yes,2,59,None,Yes,41.19,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1188.25,0.0,0,2430.21,3618.46,3,Stayed,No,59,6144,,
8985-OOPOS,Female,54,No,No,No,No,0,United States,California,Occidental,95465,38.415003,-122.998726,1880,Q3,No,0,1,None,Yes,36.05,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,0.0,0,36.05,110.14999999999999,5,Joined,No,23,2900,,
8800-ZKRFW,Female,62,No,No,Yes,Yes,2,United States,California,Philo,95466,39.094102,-123.500853,1113,Q3,Yes,9,30,None,Yes,24.56,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0.0,0,736.8,3979.3,4,Stayed,No,51,3094,,
2616-FLVQC,Male,42,No,No,No,No,0,United States,California,Point Arena,95468,38.911299,-123.609588,1352,Q3,No,0,64,None,Yes,38.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1240.15,0.0,0,2493.44,3733.59,3,Stayed,No,27,6036,,
9968-FFVVH,Male,20,Yes,No,No,No,0,United States,California,Potter Valley,95469,39.408634,-123.045516,1884,Q3,No,0,63,None,Yes,38.37,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,68.8,4111.35,0.0,0,2417.31,6528.66,3,Stayed,No,40,5082,,
8390-FESFV,Female,60,No,No,No,No,0,United States,California,Sebastopol,95472,38.398815,-122.861923,31266,Q3,No,0,62,None,Yes,6.05,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.5,5193.2,0.0,0,375.09999999999997,5568.3,4,Stayed,No,61,5466,,
3022-BEXHZ,Male,19,Yes,No,Yes,Yes,1,United States,California,Sonoma,95476,38.25485,-122.461799,34314,Q3,Yes,6,67,None,Yes,40.96,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,0.0,0,2744.32,10275.12,4,Stayed,No,71,6060,,
6248-TKCQV,Female,37,No,No,Yes,No,0,United States,California,Upper Lake,95485,39.220368,-122.907693,2344,Q3,Yes,5,70,None,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,5460.2,0.0,0,3066.7000000000003,8526.9,3,Stayed,No,68,5880,,
6198-ZFIOJ,Female,50,No,No,No,No,0,United States,California,Willits,95490,39.492046,-123.375818,13472,Q3,No,0,5,None,Yes,19.3,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,402.5,0.0,10,96.5,509.0,3,Stayed,No,27,3469,,
5989-OMNJE,Female,42,No,No,Yes,No,0,United States,California,Windsor,95492,38.527297,-122.810044,23701,Q3,Yes,6,24,None,No,0.0,No,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,57.6,1367.75,0.0,0,0.0,1367.75,4,Stayed,No,70,5623,,
1291-CUOCY,Male,55,No,No,Yes,No,0,United States,California,Yorkville,95494,38.888351,-123.239647,335,Q3,Yes,7,72,None,Yes,4.32,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.6,7962.2,0.0,0,311.04,8273.24,3,Stayed,No,64,5444,,
9795-SHUHB,Female,26,Yes,No,Yes,No,0,United States,California,The Sea Ranch,95497,38.696659,-123.436861,752,Q3,Yes,9,66,None,Yes,24.27,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,58.2,3810.8,0.0,0,1601.82,5412.62,3,Stayed,No,79,5313,,
3230-IUALN,Female,41,No,No,Yes,No,0,United States,California,Eureka,95501,40.796621,-124.15428,23224,Q3,Yes,10,45,None,Yes,26.01,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.0,3533.6,0.0,0,1170.45,4704.05,3,Stayed,No,56,2934,,
0042-RLHYP,Female,47,No,No,Yes,Yes,3,United States,California,Eureka,95503,40.737431,-124.108897,23570,Q3,Yes,5,69,None,Yes,38.39,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1396.9,0.0,0,2648.91,4045.81,5,Stayed,No,76,4131,,
4945-RVMTE,Female,57,No,No,No,No,0,United States,California,Blocksburg,95514,40.309088,-123.668201,199,Q3,No,0,28,None,Yes,38.97,No,Yes,Cable,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.55,1646.45,0.0,0,1091.1599999999999,2737.6099999999997,3,Stayed,No,37,3354,,
1866-NXPSP,Female,48,No,No,No,No,0,United States,California,Arcata,95521,40.839958,-124.003757,19596,Q3,No,0,36,None,Yes,32.0,No,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,75.55,2680.15,0.0,100,1152.0,3932.15,4,Stayed,No,22,3235,,
3941-XTSKM,Male,32,No,No,Yes,No,0,United States,California,Burnt Ranch,95527,40.854512,-123.450097,485,Q3,Yes,6,42,None,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45.1,2049.05,0.0,0,0.0,2049.05,4,Stayed,No,71,3844,,
1661-CZBAU,Male,50,No,No,No,No,0,United States,California,Carlotta,95528,40.497283,-123.93037,1072,Q3,No,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,5777.68,3,Stayed,No,56,2667,,
5158-RIVOP,Female,32,No,No,Yes,Yes,1,United States,California,Fields Landing,95537,40.726949,-124.217378,228,Q3,Yes,3,11,Offer D,Yes,2.52,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,202.3,0.0,0,27.72,230.02,5,Stayed,No,63,5359,,
9788-YTFGE,Male,47,No,No,No,No,0,United States,California,Fortuna,95540,40.584991,-124.121504,12241,Q3,No,0,7,None,Yes,13.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.95,147.5,0.0,0,97.02,244.51999999999998,3,Stayed,No,38,3331,,
9277-JOOMO,Female,27,Yes,No,No,No,0,United States,California,Garberville,95542,40.057784,-123.679461,2423,Q3,No,0,3,None,Yes,26.33,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.6,86.35,0.0,0,78.99,165.33999999999997,4,Joined,No,56,5756,,
1907-YLNYW,Male,47,No,No,No,No,0,United States,California,Gasquet,95543,41.867908,-123.794144,532,Q3,No,0,8,None,Yes,41.13,No,Yes,DSL,27,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.7,579.0,0.0,0,329.04,908.04,3,Stayed,No,35,4490,,
8947-YRTDV,Male,42,No,No,Yes,Yes,3,United States,California,Hoopa,95546,41.163637,-123.704841,3041,Q3,Yes,1,32,None,Yes,43.37,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,0.0,40,1387.84,4559.39,4,Stayed,No,52,5288,,
3161-ONRWK,Male,35,No,No,Yes,No,0,United States,California,Hydesville,95547,40.557314,-124.081662,1201,Q3,Yes,4,60,Offer B,Yes,43.57,No,Yes,DSL,30,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0.0,0,2614.2,6542.5,3,Stayed,No,48,4053,,
0114-RSRRW,Female,21,Yes,No,Yes,No,0,United States,California,Klamath,95548,41.572813,-124.035011,1215,Q3,Yes,9,10,Offer D,Yes,49.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,4,Stayed,No,54,3831,,
4565-NLZBV,Female,33,No,No,Yes,No,0,United States,California,Kneeland,95549,40.664483,-123.865325,264,Q3,Yes,5,71,None,Yes,43.37,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1710.15,0.0,0,3079.27,4789.42,4,Stayed,No,42,4015,,
6682-VCIXC,Female,61,No,No,Yes,No,0,United States,California,Mad River,95552,40.390301,-123.412327,265,Q3,Yes,2,43,Offer B,No,0.0,No,Yes,Cable,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,51.25,2151.6,0.0,0,0.0,2151.6,3,Stayed,No,43,5656,,
6475-VHUIZ,Female,47,No,No,Yes,No,0,United States,California,Myers Flat,95554,40.267158,-123.805913,644,Q3,Yes,6,23,Offer D,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0.0,0,895.39,2116.94,5,Stayed,No,49,5140,,
3910-MRQOY,Female,28,Yes,No,Yes,No,0,United States,California,Orick,95555,41.336354,-124.044354,494,Q3,Yes,8,72,None,Yes,12.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.4,1496.45,0.0,0,926.64,2423.09,3,Stayed,No,79,5398,,
0661-WCQNQ,Male,56,No,No,Yes,No,0,United States,California,Orleans,95556,41.269521,-123.546958,574,Q3,Yes,8,22,Offer D,Yes,7.68,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,56.25,1292.2,0.0,100,168.95999999999998,1561.16,4,Stayed,No,28,3733,,
7537-RBWEA,Female,19,Yes,No,No,No,0,United States,California,Petrolia,95558,40.274302,-124.210902,300,Q3,No,0,1,None,No,0.0,No,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.15,25.15,0.0,0,0.0,25.15,5,Joined,No,45,3513,,
4656-CAURT,Male,57,No,No,No,No,0,United States,California,Phillipsville,95559,40.184094,-123.745487,163,Q3,No,0,69,None,Yes,22.24,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1713.1,0.0,0,1534.56,3247.66,3,Stayed,No,31,6059,,
0121-SNYRK,Male,45,No,No,No,No,0,United States,California,Redway,95560,40.142256,-123.852927,1851,Q3,No,0,50,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,3,Stayed,No,36,5052,,
3733-LSYCE,Female,22,Yes,No,Yes,No,0,United States,California,Samoa,95564,40.809636,-124.189977,395,Q3,Yes,6,15,None,Yes,30.09,No,Yes,Fiber Optic,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1114.55,0.0,0,451.35,1565.9,5,Stayed,No,67,4891,,
6265-FRMTQ,Male,56,No,No,No,No,0,United States,California,Scotia,95565,40.440636,-124.098739,1125,Q3,No,0,31,None,Yes,25.58,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,609.1,0.0,0,792.9799999999999,1402.08,3,Stayed,No,29,5363,,
1371-DWPAZ,Female,64,No,No,Yes,No,0,United States,California,Redcrest,95569,40.363446,-123.835041,400,Q3,Yes,2,10,None,No,0.0,No,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,56.05,560.5,0.0,0,0.0,560.5,4,Stayed,No,30,4740,,
2017-CCBLH,Female,55,No,No,No,No,0,United States,California,Weott,95571,40.310119,-123.909449,270,Q3,No,0,8,None,Yes,23.46,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,141.6,0.0,0,187.68,329.28,3,Stayed,No,71,3087,,
7690-KPNCU,Male,20,Yes,No,Yes,No,0,United States,California,Willow Creek,95573,40.949012,-123.655847,1666,Q3,Yes,5,64,Offer B,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.05,4688.65,0.0,0,1704.96,6393.61,3,Stayed,No,28,4515,,
0536-BGFMZ,Female,27,Yes,No,Yes,No,0,United States,California,Leggett,95585,39.873371,-123.741474,321,Q3,Yes,3,28,None,Yes,42.33,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,563.05,0.0,0,1185.24,1748.29,4,Stayed,No,41,5145,,
2293-IJWPS,Female,39,No,No,Yes,No,0,United States,California,Piercy,95587,39.955587,-123.681175,200,Q3,Yes,5,57,Offer B,Yes,3.72,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.75,5985.0,0.0,0,212.04000000000002,6197.04,3,Stayed,No,31,6354,,
5469-NUJUR,Male,58,No,No,No,No,0,United States,California,Zenia,95595,40.170357,-123.417298,259,Q3,No,0,19,None,Yes,19.1,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,373.5,0.0,0,362.90000000000003,736.4000000000001,4,Stayed,No,50,2831,,
2625-TRCZQ,Female,21,Yes,No,Yes,No,0,United States,California,Auburn,95602,38.99003,-121.114408,18197,Q3,No,0,51,Offer B,No,0.0,No,Yes,DSL,42,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,2553.35,0.0,0,0.0,2553.35,3,Stayed,No,30,5528,,
4102-HLENU,Female,51,No,No,Yes,No,0,United States,California,Auburn,95603,38.912881,-121.082766,24944,Q3,Yes,5,67,None,Yes,22.83,Yes,Yes,Cable,22,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,65.65,4322.85,0.0,0,1529.61,5852.46,3,Stayed,No,20,5441,,
7266-GSSJX,Male,43,No,No,Yes,Yes,2,United States,California,West Sacramento,95605,38.592745,-121.540036,12756,Q3,Yes,3,11,None,Yes,16.67,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,250.8,0.0,0,183.37,434.17,5,Stayed,No,28,2606,,
7722-VJRQD,Male,38,No,No,Yes,No,0,United States,California,Brooks,95606,38.809804,-122.241383,382,Q3,Yes,8,72,None,No,0.0,No,Yes,Cable,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.95,4549.05,0.0,0,0.0,4549.05,4,Stayed,No,21,4147,,
7073-QETQY,Male,59,No,No,Yes,No,0,United States,California,Capay,95607,38.681651,-122.130569,262,Q3,Yes,9,66,Offer A,Yes,45.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.35,1359.5,0.0,0,2971.98,4331.48,5,Stayed,No,22,4845,,
5624-RYAMH,Female,43,No,No,No,No,0,United States,California,Citrus Heights,95610,38.69508,-121.271616,43718,Q3,No,0,9,None,Yes,46.94,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,178.85,0.0,0,422.46,601.31,4,Stayed,No,64,4283,,
0196-JTUQI,Female,59,No,No,No,No,0,United States,California,Clarksburg,95612,38.384648,-121.578701,1417,Q3,No,0,9,None,Yes,9.27,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0,83.42999999999999,717.28,5,Stayed,No,68,5841,,
7130-YXBRO,Male,28,Yes,No,Yes,No,0,United States,California,Cool,95614,38.880622,-120.973865,3674,Q3,Yes,9,48,Offer B,Yes,22.36,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,0.0,0,1073.28,6388.38,3,Stayed,No,74,2319,,
9272-LSVYH,Male,23,Yes,No,No,No,0,United States,California,Courtland,95615,38.311609,-121.554034,699,Q3,No,0,10,None,Yes,4.29,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.15,735.5,0.0,0,42.9,778.4,3,Stayed,No,78,3963,,
3084-DOWLE,Female,47,No,No,Yes,No,0,United States,California,Citrus Heights,95621,38.69549,-121.307864,41636,Q3,Yes,8,72,Offer A,Yes,43.29,Yes,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,92.0,6474.4,0.0,110,3116.88,9701.279999999999,3,Stayed,No,42,6434,,
1084-MNSMJ,Female,63,No,No,Yes,No,0,United States,California,El Dorado,95623,38.63153,-120.842609,4097,Q3,Yes,10,51,Offer B,Yes,33.93,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.5,4421.95,0.0,0,1730.43,6152.38,3,Stayed,No,43,6261,,
6250-CGGUN,Male,41,No,No,No,No,0,United States,California,Esparto,95627,38.834469,-122.127193,2756,Q3,No,0,54,Offer B,Yes,30.66,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.4,4484.05,0.0,0,1655.64,6139.6900000000005,3,Stayed,No,31,4154,,
5478-JJVZK,Female,38,No,No,No,No,0,United States,California,Fair Oaks,95628,38.652065,-121.25441,40750,Q3,No,0,33,None,Yes,15.69,Yes,Yes,DSL,24,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.9,2033.85,0.0,0,517.77,2551.62,4,Stayed,No,36,3009,,
7596-IIWYC,Female,62,No,No,No,No,0,United States,California,Fiddletown,95629,38.513484,-120.704613,850,Q3,No,0,27,None,Yes,35.77,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.25,538.2,0.0,0,965.7900000000001,1503.9900000000002,3,Stayed,No,79,5250,,
9793-WECQC,Male,53,No,No,No,No,0,United States,California,Foresthill,95631,39.031876,-120.811141,5714,Q3,No,0,23,None,Yes,48.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.3,2192.9,0.0,0,1108.83,3301.73,3,Stayed,No,68,5029,,
4291-HPAXL,Male,63,No,No,No,Yes,2,United States,California,Galt,95632,38.274451,-121.259201,24194,Q3,No,0,1,None,Yes,29.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,19.85,0.0,0,29.1,48.95,3,Joined,No,75,4840,,
8999-YPYBV,Male,63,No,No,Yes,No,0,United States,California,Garden Valley,95633,38.852544,-120.837669,2536,Q3,Yes,3,45,Offer B,Yes,30.8,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.35,3858.05,0.0,0,1386.0,5244.05,3,Stayed,No,35,3403,,
1839-FBNFR,Female,35,No,No,Yes,Yes,1,United States,California,Georgetown,95634,38.9386,-120.785514,2723,Q3,Yes,3,39,None,Yes,32.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.85,854.8,0.0,0,1270.23,2125.0299999999997,5,Stayed,No,72,3032,,
3071-MVJCD,Male,40,No,No,Yes,No,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659,Q3,Yes,10,72,Offer A,Yes,48.44,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,82.3,5815.15,0.0,0,3487.68,9302.83,3,Stayed,No,60,4162,,
1697-BCSHV,Female,44,No,No,Yes,Yes,1,United States,California,Guinda,95637,38.830739,-122.196202,228,Q3,Yes,2,58,Offer B,Yes,44.1,Yes,Yes,DSL,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.8,3970.4,0.0,0,2557.8,6528.200000000001,5,Stayed,No,70,6433,,
0562-KBDVM,Female,62,No,No,No,No,0,United States,California,Herald,95638,38.313447,-121.123886,1745,Q3,No,0,70,Offer A,No,0.0,No,Yes,DSL,11,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,44.6,3058.15,0.0,0,0.0,3058.15,3,Stayed,No,26,4442,,
1131-SUEKT,Male,41,No,No,Yes,Yes,1,United States,California,Hood,95639,38.375325,-121.507935,213,Q3,Yes,4,61,Offer B,Yes,41.57,No,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.45,6145.2,0.0,0,2535.77,8680.97,3,Stayed,No,64,4000,,
3717-OEAUQ,Male,37,No,No,No,No,0,United States,California,Ione,95640,38.33788,-120.954202,9752,Q3,No,0,2,Offer E,Yes,2.72,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.7,129.2,0.0,10,5.44,144.64,4,Joined,No,38,2388,,
4538-WNTMJ,Female,39,No,No,Yes,No,0,United States,California,Isleton,95641,38.154823,-121.601358,2010,Q3,No,0,46,Offer B,Yes,4.6,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.95,1165.9,0.0,0,211.6,1377.5,3,Stayed,No,58,3979,,
9432-RUVSL,Female,43,No,No,No,No,0,United States,California,Kirkwood,95646,38.631489,-120.015167,129,Q3,No,0,48,Offer B,Yes,19.04,No,Yes,Fiber Optic,21,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102.5,4904.25,0.0,0,913.92,5818.17,3,Stayed,No,75,3262,,
8060-HIWJJ,Male,35,No,No,No,No,0,United States,California,Lincoln,95648,38.922812,-121.312005,15286,Q3,No,0,64,Offer B,Yes,14.39,Yes,Yes,DSL,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,5632.55,0.0,0,920.96,6553.51,4,Stayed,No,57,4934,,
7684-XSZIY,Male,53,No,No,Yes,Yes,3,United States,California,Loomis,95650,38.809175,-121.171375,11191,Q3,Yes,3,72,Offer A,Yes,20.42,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.3,1643.25,0.0,0,1470.2400000000002,3113.4900000000002,4,Stayed,No,43,5160,,
9089-UOWJG,Female,51,No,No,Yes,Yes,3,United States,California,Lotus,95651,38.815515,-120.916997,485,Q3,Yes,2,12,None,Yes,7.97,No,Yes,DSL,52,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.35,740.55,0.0,0,95.64,836.1899999999999,4,Stayed,No,29,5068,,
8039-ACLPL,Female,29,Yes,No,Yes,No,0,United States,California,Mather,95655,38.549822,-121.266725,929,Q3,Yes,6,72,Offer A,Yes,12.32,No,Yes,DSL,59,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,4888.2,0.0,0,887.04,5775.24,3,Stayed,No,52,4505,,
9885-AIBVB,Male,62,No,No,Yes,No,0,United States,California,Newcastle,95658,38.883224,-121.15918,6096,Q3,Yes,4,29,None,Yes,39.5,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.8,2440.25,0.0,150,1145.5,3735.75,3,Stayed,No,70,2568,,
1934-MKPXS,Male,21,Yes,No,Yes,No,0,United States,California,Nicolaus,95659,38.788898,-121.608624,751,Q3,Yes,3,33,None,Yes,49.37,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,620.55,0.0,0,1629.2099999999998,2249.7599999999998,5,Stayed,No,59,3636,,
2592-YKDIF,Female,47,No,No,No,No,0,United States,California,North Highlands,95660,38.671295,-121.388251,32202,Q3,No,0,1,None,Yes,44.09,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,20.35,0.0,0,44.09,64.44,3,Joined,No,72,5774,,
2272-JKMSI,Female,42,No,No,Yes,Yes,3,United States,California,Roseville,95661,38.736685,-121.251984,25173,Q3,Yes,5,62,Offer B,Yes,13.25,Yes,Yes,Fiber Optic,57,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.8,6840.95,0.0,0,821.5,7662.45,4,Stayed,No,49,4306,,
8714-CTZJW,Female,24,Yes,No,No,No,0,United States,California,Pilot Hill,95664,38.803731,-121.043799,1173,Q3,No,0,4,Offer E,Yes,19.84,No,Yes,Fiber Optic,73,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.85,319.6,0.0,0,79.36,398.96000000000004,3,Stayed,No,80,3154,,
3569-EDBPQ,Female,44,No,No,No,No,0,United States,California,Pine Grove,95665,38.400264,-120.641274,4354,Q3,No,0,24,None,Yes,25.81,Yes,Yes,Fiber Optic,3,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,1938.05,0.0,0,619.4399999999999,2557.49,3,Stayed,No,31,2198,,
3131-NWVFJ,Female,56,No,No,Yes,No,0,United States,California,Pioneer,95666,38.546999,-120.271114,5501,Q3,Yes,9,14,None,Yes,19.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.55,294.5,0.0,0,266.42,560.9200000000001,3,Stayed,No,47,5620,,
7521-YXVZY,Male,38,No,No,No,Yes,3,United States,California,Placerville,95667,38.733714,-120.795213,34146,Q3,No,0,3,Offer E,Yes,5.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.95,58.3,0.0,0,15.450000000000001,73.75,5,Joined,No,77,4430,,
2373-NTKOD,Male,40,No,No,No,No,0,United States,California,Rancho Cordova,95670,38.602723,-121.279913,49729,Q3,No,0,8,Offer E,Yes,25.72,No,Yes,Cable,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.25,546.45,0.0,0,205.76,752.21,5,Stayed,No,60,3026,,
